#{"t_start": 1767282671.5226421, "env_id": "None"}
r,l,t
461.82474,87,69.271824
459.48926,99,69.282769
481.616,96,69.298876
279.70386,61,69.301132
311.45758,61,69.30934
371.64383,73,69.313323
360.26202,70,69.318264
476.8391,104,69.321607
274.2613,55,69.345428
358.50287,76,69.348758
333.3367,66,69.369781
335.10175,65,69.381673
424.74393,80,69.389436
322.2092,65,69.391307
379.5302,84,69.391325
340.70502,76,69.393351
248.43549,57,69.393368
335.0485,64,69.406967
354.69388,69,69.424575
246.87473,52,69.432412
288.47266,70,69.433993
507.93384,105,69.43555
350.8588,70,69.436961
886.8122,180,69.447527
427.09436,82,69.448927
354.84604,67,69.45964
307.0462,62,69.495767
339.12027,66,69.498712
426.61734,86,69.514431
344.85095,73,69.515898
384.77286,76,69.518593
343.6976,84,69.521748
365.39474,70,69.523451
280.4872,63,69.545209
313.23257,66,69.54689
284.54688,67,69.546907
282.39667,59,69.548414
323.7191,74,69.562471
343.66074,69,69.568418
446.2067,90,69.580366
553.664,111,69.583337
355.41306,73,69.625877
398.34155,79,69.639848
532.8253,103,69.639872
417.49457,83,69.6629
349.28864,69,69.666387
341.32178,69,69.668939
359.10565,70,69.670911
408.43622,87,69.674311
370.1477,86,69.676038
261.373,61,69.688709
440.5051,104,69.702938
446.06516,102,69.711216
463.87625,93,69.732954
430.89304,82,69.732978
518.34937,104,69.737739
459.22467,108,69.761921
398.25803,78,69.782376
403.06146,79,69.78407
350.54465,70,69.797149
488.6334,96,69.798841
372.8411,77,69.812593
369.4651,71,69.814575
434.99557,84,69.818574
448.4041,87,69.820159
340.54642,65,69.824221
288.45218,57,69.831885
369.64017,75,69.835295
298.45105,61,69.845631
511.3074,99,69.848904
567.1446,112,69.876843
353.0563,67,69.880741
426.72693,102,69.907828
301.2308,72,69.921755
280.44113,64,69.928273
317.09302,63,69.93848
317.07175,63,69.942157
374.10373,75,69.945359
314.18692,61,69.94845
547.95953,108,69.967364
483.655,98,69.983288
317.88693,64,69.986504
561.96814,113,69.996466
344.24588,74,70.009206
317.1971,63,70.021665
654.0972,142,70.034231
630.9692,124,70.042171
360.16714,70,70.046977
281.60132,61,70.051569
539.8598,120,70.056247
626.76843,143,70.068636
421.93723,83,70.073115
329.70023,64,70.079945
470.2957,91,70.098551
375.90018,71,70.109734
342.06073,68,70.125123
287.46063,64,70.129468
523.5731,109,70.134145
389.3696,85,70.143054
592.4488,120,70.157209
331.74738,66,70.170166
503.74146,107,70.170192
360.92264,73,70.171782
442.3139,83,70.184178
308.7693,60,70.185829
465.99857,93,70.193442
442.13745,84,70.197257
395.8459,76,70.207446
276.09702,56,70.247003
319.41626,64,70.255017
352.14297,70,70.25699
402.10486,80,70.258438
359.6888,74,70.266433
316.60974,62,70.278722
510.1203,113,70.278765
425.79123,97,70.280472
255.81227,58,70.283397
291.92288,61,70.303526
317.74524,71,70.320778
336.89227,66,70.323843
406.3174,81,70.358872
420.3686,102,70.360746
543.55096,103,70.360765
426.4064,93,70.366409
303.22864,60,70.383441
309.76752,66,70.389081
389.17822,77,70.390847
343.87497,66,70.399546
410.28046,81,70.404114
431.33594,85,70.429053
462.79813,98,70.432342
323.46588,67,70.440704
393.3893,92,70.443318
322.2963,61,70.477454
478.01385,95,70.47954
371.99057,72,70.494075
367.00388,80,70.513533
641.1067,144,70.516695
327.57877,65,70.523634
300.96793,62,70.552666
644.63245,131,70.559072
498.02475,98,70.560729
362.07187,70,70.566567
550.5783,114,70.566585
268.4787,60,71.049887
407.11023,85,71.054958
558.9581,114,71.059469
360.7329,71,71.068344
465.09692,95,71.070306
317.069,63,71.071734
567.5645,131,71.092972
310.28162,60,71.097766
356.5184,71,71.105333
269.40543,53,71.119472
390.69638,85,71.130125
758.193,151,71.133438
397.89093,79,71.152761
306.2425,64,71.15622
423.48804,82,71.172268
396.12457,78,71.183719
383.207,73,71.187094
424.99213,92,71.191281
512.26746,100,71.19714
357.14392,71,71.21006
435.45728,99,71.248744
367.97693,74,71.260514
561.41174,110,71.262653
468.70776,91,71.265912
460.32675,108,71.267383
488.99057,90,71.27259
318.26263,62,71.279147
446.40527,87,71.293841
338.79684,68,71.304712
424.24048,84,71.312516
335.59576,64,71.323134
321.17557,72,71.326417
330.8673,74,71.335879
440.02704,88,71.35996
463.7478,90,71.384383
397.15466,78,71.403503
417.07367,87,71.420695
378.60022,83,71.424351
444.7913,101,71.438005
407.28973,86,71.43804
290.87186,67,71.439954
438.9544,100,71.444008
512.80975,96,71.44403
330.0497,70,71.473229
405.72128,78,71.474922
395.31973,89,71.478152
403.1867,79,71.479669
285.79086,63,71.486655
560.9985,108,71.50095
932.9821,202,71.515034
345.5351,68,71.516862
307.5046,61,71.557434
361.91095,71,71.574012
358.33365,73,71.575817
465.15338,90,71.577481
444.50558,85,71.581442
409.0327,81,71.591746
357.53644,81,71.597069
365.41046,77,71.612999
284.27936,56,71.621744
431.7788,83,71.630579
423.9972,84,71.633839
429.5592,88,71.635832
365.26816,75,71.637599
565.03674,114,71.639329
289.47665,64,71.678302
279.75116,55,71.678337
248.12335,51,71.684407
559.6336,116,71.696146
377.1404,74,71.710591
274.56537,57,71.716932
487.87744,113,71.721957
404.18738,86,71.7355
402.69528,77,71.73718
297.77344,57,71.738772
314.43478,64,71.745185
310.94928,64,71.751634
400.36453,78,71.760195
463.80447,101,71.763374
405.67084,90,71.795496
335.05997,66,71.795531
448.5502,90,71.800543
435.45587,86,71.827526
364.9191,74,71.838057
303.81915,61,71.843668
456.09644,94,71.856339
398.59473,77,71.861378
351.2712,68,71.878746
403.28275,79,71.891488
346.16083,67,71.901578
612.133,123,71.933289
553.1484,111,71.941753
361.2816,68,71.943379
385.20407,76,71.954648
549.2756,106,71.977224
321.17654,68,71.995578
656.8654,128,71.998231
264.31137,60,72.00484
404.53372,82,72.034324
407.27063,82,72.036319
358.68582,67,72.039662
481.48526,98,72.041252
501.61002,95,72.047087
386.5407,76,72.048624
710.7099,149,72.054704
579.5633,128,72.062343
406.51364,88,72.123847
308.01398,61,72.126927
495.69986,97,72.134329
480.35074,95,72.135922
430.6027,90,72.137372
441.403,88,72.176388
364.76978,71,72.186202
468.50153,95,72.190935
540.7097,108,72.202419
388.3497,75,72.210771
446.88,85,72.210803
411.44073,82,72.219225
478.5171,94,72.234876
284.5096,55,72.24059
501.39465,102,72.257261
489.0457,111,72.261568
337.98337,67,72.274048
347.40793,80,72.303303
550.1416,117,72.30334
303.77466,68,72.318774
444.6412,92,72.334066
511.0161,101,72.339475
376.82303,78,72.347878
307.38837,70,72.355747
376.25443,76,72.398248
528.1001,103,72.399998
464.5199,91,72.405352
375.79675,76,72.413954
504.912,107,72.42719
405.3253,96,72.428756
428.45056,86,72.433689
621.40424,121,72.448323
411.80545,81,72.467393
450.76068,97,72.508487
435.02985,84,72.508529
427.54935,95,72.518451
549.251,120,72.52797
462.0673,89,72.534731
350.3624,66,72.540362
532.8097,102,72.548844
336.58093,71,72.552794
329.6928,64,72.554548
367.39368,74,72.564952
347.06366,70,72.581818
371.13345,75,72.595835
606.8551,120,72.608522
356.05185,69,72.619342
414.26776,81,72.625029
285.34274,55,72.634858
331.1744,64,72.661745
389.42487,76,72.666177
422.79694,82,72.680616
578.5075,118,72.690169
357.33926,70,72.691997
254.188,62,72.708867
360.7637,78,72.740735
277.90695,56,72.748363
420.36392,81,72.748404
328.2179,65,72.751957
301.81665,59,72.76799
413.57587,80,72.769482
483.83884,102,72.7695
365.4034,73,72.808332
442.3455,87,72.82718
323.54025,63,72.85141
446.4326,84,72.862609
643.7147,145,72.878882
385.38202,89,72.891595
369.04004,72,72.894526
345.93466,70,72.897846
351.57083,67,72.915097
354.5494,68,72.917407
403.93698,79,72.917429
534.2529,108,72.918971
426.53802,86,72.934083
579.94226,114,72.949684
387.03033,89,72.957831
535.61487,119,72.96041
375.16937,76,72.969786
375.88098,85,73.026814
476.2363,101,73.035679
304.64664,60,73.040501
340.4874,71,73.04195
350.48938,69,73.054886
334.25793,81,73.057693
324.00058,63,73.079221
432.8992,99,73.081795
406.33368,81,73.08182
284.9508,57,73.084735
487.54932,96,73.13643
428.1975,86,73.137921
491.5029,117,73.156817
694.5154,137,73.17443
739.49774,153,73.17785
362.66534,74,73.191973
291.30286,67,73.192007
299.1911,64,73.210285
414.68628,80,73.215095
474.40533,103,73.22975
392.0026,79,73.234874
472.22775,99,73.234893
465.43552,90,73.25213
455.45328,90,73.253756
566.8319,121,73.266251
813.47986,160,73.269543
405.39362,78,73.272414
286.67554,69,73.275396
319.55756,61,73.279954
246.38606,48,73.29543
378.32443,76,73.300871
552.3695,109,73.322084
459.20322,88,73.338929
340.9767,65,73.360653
426.75793,91,73.364113
360.33582,70,73.367303
323.08966,62,73.376041
363.70706,69,73.380839
400.5125,93,73.38885
306.09875,70,73.392828
618.7509,121,73.396524
421.72147,84,73.425157
539.6622,115,73.425194
411.76965,96,73.433185
406.05405,80,73.434727
530.60333,123,73.444596
355.27536,83,73.473109
464.96,103,73.485907
353.9265,69,73.487781
355.8332,70,73.495105
324.65222,75,73.506059
381.98825,76,73.519691
387.33026,74,73.529552
285.55664,57,73.537322
407.78598,83,73.540494
418.15445,82,73.545164
327.81177,75,73.557245
621.13586,126,73.565216
400.30902,78,73.574997
392.64288,74,73.576979
419.2008,94,73.59345
574.4941,123,73.596641
322.1125,67,73.603902
389.64096,77,73.60875
380.52917,82,73.627927
370.58475,83,73.668229
389.20963,73,73.681188
418.78622,83,73.684556
523.36804,108,73.686549
292.0469,57,73.686566
327.80243,76,73.693333
366.7028,75,73.701914
562.473,128,73.710173
509.0019,107,73.71796
368.71677,73,73.723728
369.20877,83,73.734941
387.74323,77,73.736655
642.8831,130,73.74013
568.4057,121,73.745966
530.88544,107,73.761582
252.60347,62,73.797541
385.59192,75,73.80055
363.1013,69,73.811631
317.69263,75,73.821228
350.3299,69,73.827292
413.9647,80,73.82732
399.51428,82,73.841176
422.6078,82,73.859377
322.9743,63,73.863338
327.88724,77,73.877946
616.2114,143,73.879691
364.9163,69,73.88677
432.13217,83,73.895625
410.6237,87,73.899084
434.80978,101,73.904576
513.0991,116,73.93986
346.43356,69,73.9489
398.64026,82,73.96371
381.16205,75,73.96532
389.29916,91,73.970418
504.66965,98,73.978235
448.45065,84,73.995075
387.15338,77,74.003914
407.76108,87,74.016614
492.8145,110,74.025565
391.53577,75,74.038093
364.41736,80,74.038128
471.3493,90,74.039688
406.77368,80,74.041533
505.209,99,74.05793
352.0405,70,74.063678
375.90045,74,74.082582
231.89333,49,74.085084
575.32825,114,74.097151
338.38312,69,74.107112
376.0467,76,74.111751
476.73343,90,74.129134
307.81808,64,74.137361
416.2729,96,74.14042
328.6599,63,74.154898
416.50967,85,74.159355
329.878,65,74.161743
394.28137,74,74.163531
341.22885,68,74.168193
315.7287,62,74.173169
402.71585,83,74.19221
237.821,57,74.199703
304.0967,61,74.216488
310.15887,60,74.23915
435.04782,89,74.240836
413.48126,83,74.249779
390.52524,74,74.255243
347.42313,69,74.258373
553.118,110,74.260346
308.67215,70,74.279269
365.21964,72,74.279294
533.14014,115,74.283956
286.87952,57,74.293617
423.94647,79,74.296958
335.90686,64,74.298951
405.03864,81,74.298969
400.86612,79,74.306886
324.50494,62,74.318704
417.53934,93,74.324787
305.10712,61,74.351337
410.01056,82,74.375579
356.94272,71,74.377962
253.08128,55,74.391516
314.86328,60,74.398482
364.22742,72,74.400539
422.15915,95,74.402544
267.62955,56,74.420746
403.9372,96,74.420769
365.90805,76,74.422349
387.19998,85,74.428683
484.89832,95,74.43998
368.37906,71,74.441517
360.54242,83,74.447845
553.304,108,74.483263
296.7484,64,74.488525
709.89185,139,74.491828
300.03665,58,74.491845
263.2724,54,74.494494
308.04617,60,74.502974
378.28204,93,74.513444
317.23022,63,74.531961
355.27777,72,74.549911
359.4207,75,74.5533
371.57898,87,74.554756
487.0085,113,74.575634
354.4785,73,74.575659
460.17575,89,74.582219
396.88794,82,74.584122
371.74844,85,74.587448
304.97385,61,74.595053
322.32974,69,74.613523
427.021,91,74.653492
453.79318,86,74.653524
398.7323,76,74.664113
457.16357,107,74.671388
435.61496,99,74.686394
566.6368,112,74.689276
324.0483,81,74.691357
351.97595,70,74.70114
324.15485,64,74.702864
289.46915,61,74.704485
380.4318,76,74.71085
394.15402,77,74.719975
403.385,77,74.721761
344.31622,66,74.734085
266.11218,53,74.752185
678.0307,134,74.790497
603.01135,141,74.804622
427.2048,84,74.804649
234.10976,47,74.804655
400.8738,80,74.808316
381.6484,76,74.825157
253.21112,61,74.840394
402.37366,78,74.840417
447.7475,96,74.844224
370.58047,76,74.857879
492.20123,97,74.861824
348.6957,88,74.861847
438.10922,93,74.875949
595.4953,116,74.89701
533.53955,118,75.373255
396.14874,77,75.403862
285.56055,65,75.403891
401.4827,78,75.405438
429.7383,83,75.413524
431.37323,93,75.416982
451.6662,86,75.422059
382.9084,76,75.443815
346.47473,80,75.447587
276.16058,70,75.450762
420.62524,84,75.45372
322.47537,64,75.455275
689.8568,143,75.467034
337.52646,82,75.470206
438.3634,84,75.470223
426.79834,86,75.513452
320.16125,64,75.516814
340.36694,69,75.540767
263.181,55,75.549639
450.7267,87,75.570342
512.9315,109,75.570366
283.88058,56,75.570372
490.95593,99,75.58183
412.41577,79,75.586967
427.39294,85,75.594173
418.99292,82,75.596205
478.4009,89,75.613621
544.47095,122,75.623081
444.36456,87,75.625616
445.61438,90,75.627359
399.72446,77,75.652859
331.2993,67,75.66854
705.0946,139,75.670583
442.63394,87,75.672271
402.0935,77,75.703324
396.90094,79,75.7069
324.35684,67,75.71015
361.16095,78,75.715827
271.23016,64,75.722483
348.975,76,75.724075
580.9559,116,75.744805
371.18015,69,75.74483
247.43849,57,75.767532
616.4511,124,75.784995
473.12265,96,75.788561
305.61002,70,75.78858
447.3795,85,75.79819
628.65735,135,75.817876
472.7966,113,75.819831
390.0085,91,75.825962
339.68118,71,75.8457
423.90207,84,75.847143
423.08606,84,75.854801
409.17728,85,75.860728
363.07562,72,75.865559
456.0714,101,75.879335
205.32646,43,75.889414
310.22406,61,75.889432
397.48608,77,75.895874
539.4971,104,75.898777
459.11136,92,75.898798
350.68326,70,75.902471
421.5411,82,75.933715
409.83887,79,75.955205
537.31366,107,75.970884
247.79771,51,75.97839
445.97168,95,75.988046
379.31854,88,75.993849
470.51617,89,75.996556
365.87173,71,75.999125
414.93338,79,75.999143
356.27008,79,76.030676
442.02982,84,76.032419
497.23083,103,76.034313
356.92673,86,76.044023
348.06763,66,76.045611
388.6716,84,76.119111
346.16504,67,76.120651
688.03143,155,76.123713
635.2495,128,76.127524
465.27512,89,76.13759
407.691,90,76.160755
606.02826,121,76.170433
362.7043,70,76.179284
535.8977,105,76.17931
492.9014,102,76.180793
796.44226,166,76.192805
435.4931,87,76.194367
444.46387,89,76.194384
466.67468,93,76.203968
464.62103,93,76.21539
557.01044,127,76.227672
307.3241,62,76.237783
349.82745,69,76.240896
314.8797,70,76.247014
341.41666,72,76.286959
423.60562,100,76.296056
315.7246,70,76.297669
486.3954,99,76.30949
334.61002,70,76.313075
346.94223,70,76.31486
428.26266,89,76.322392
442.43954,88,76.328295
344.58704,79,76.336763
344.90704,68,76.341896
280.51758,57,76.343781
398.4911,93,76.3531
372.06998,70,76.359918
550.10077,112,76.368704
318.88394,63,76.403459
513.907,112,76.405263
299.13272,58,76.406939
494.0185,109,76.421729
365.68396,71,76.432428
314.4056,62,76.450006
430.23297,97,76.450039
478.26047,93,76.454017
373.96378,74,76.455684
417.39023,83,76.464093
435.40756,92,76.472119
368.42188,73,76.481015
341.37473,76,76.503871
402.37424,95,76.510946
427.41318,86,76.512697
350.03226,75,76.53891
394.96448,78,76.547314
355.89798,70,76.549168
455.9454,88,76.561835
354.9016,69,76.575217
332.79565,67,76.575251
643.9328,136,76.576777
485.46304,94,76.598567
389.24432,81,76.606355
347.7991,77,76.606381
495.32703,96,76.61685
323.74646,76,76.630308
407.95065,90,76.634426
433.71738,86,76.654426
454.2759,88,76.659268
449.19046,84,76.679761
316.90952,71,76.681453
360.39862,70,76.694406
439.34924,87,76.694426
456.5079,91,76.704337
673.5635,142,76.70436
362.3002,77,76.705975
320.75748,79,76.709575
376.11578,74,76.746631
415.85764,83,76.749767
461.69174,89,76.751309
364.93198,81,76.771965
435.7274,102,76.78265
289.736,57,76.792338
300.1567,68,76.797412
432.8004,83,76.799428
354.112,69,76.82093
486.69016,98,76.828907
425.5213,80,76.830621
382.4513,74,76.830639
430.06308,83,76.850705
433.99606,86,76.850738
480.9574,104,76.861189
372.53934,70,76.870512
378.7918,76,76.901597
485.21796,97,76.9112
420.76303,79,76.930143
402.70917,78,76.930165
816.43506,174,76.931779
492.54166,112,76.941553
439.4592,99,76.949849
356.21854,73,76.954681
295.05597,63,76.956286
395.74432,77,76.961324
381.1649,85,76.967324
332.13666,64,76.991812
577.36365,113,77.007524
418.28268,90,77.034861
335.43707,66,77.057513
264.14786,53,77.065946
612.0549,126,77.079072
269.0246,65,77.07911
504.15463,112,77.087768
322.61984,65,77.103
321.5495,76,77.103044
318.88397,65,77.115324
305.845,61,77.124337
382.41406,77,77.131626
471.18414,94,77.17261
416.46283,92,77.178869
630.6741,131,77.18064
501.62637,115,77.184074
237.2117,56,77.208209
268.417,53,77.228776
472.47778,106,77.230463
381.41208,73,77.233623
383.19794,86,77.235365
439.51245,98,77.235383
369.5991,79,77.243244
440.46622,88,77.246243
367.1181,74,77.250897
327.9348,65,77.259938
410.49652,83,77.264925
305.39874,61,77.288213
410.77115,84,77.322711
362.54916,68,77.351833
367.02512,81,77.372049
366.62384,83,77.380299
338.60303,78,77.380323
372.43167,87,77.385859
552.2669,111,77.385878
726.3658,140,77.389067
562.7477,119,77.396077
378.65497,78,77.405247
456.4233,101,77.405269
449.56174,88,77.40721
428.69962,92,77.409083
642.951,129,77.437326
299.64508,64,77.440298
534.8008,104,77.445139
460.7983,90,77.449623
345.62048,69,77.473149
310.60178,68,77.49787
349.60754,69,77.500416
324.38864,63,77.506842
321.50327,61,77.512798
314.13483,63,77.557072
460.316,98,77.560419
352.48615,68,77.562539
475.14267,95,77.574613
570.15674,119,77.603631
530.4135,122,77.605736
376.05463,78,77.61817
460.33475,105,77.626721
635.15576,123,77.628857
410.68436,98,77.628875
621.6898,124,77.633015
377.67038,73,77.63533
721.72906,149,77.640826
393.04102,77,77.644402
416.5983,81,77.663464
324.45734,66,77.682345
308.73444,61,77.690652
443.65643,100,77.694543
360.5844,73,77.698334
294.37695,58,77.713342
484.98096,105,77.759056
402.2257,78,77.764128
383.4181,73,77.771612
372.90305,72,77.778527
405.33615,84,77.787658
444.4181,99,77.790807
375.75372,87,77.790826
431.36926,90,77.796691
442.83917,93,77.815079
493.77863,99,77.81881
371.02658,76,77.823852
341.55347,69,77.825905
455.85037,86,77.852218
388.2999,91,77.857023
555.37146,110,77.865559
421.4181,95,77.884208
360.90652,73,77.889506
285.176,63,77.891462
419.6812,78,77.907958
292.33447,61,77.917522
393.10748,77,77.922345
404.87936,79,77.925676
316.73016,64,77.925693
443.01804,88,77.946664
308.56265,61,77.957541
508.2846,100,77.957562
407.41348,80,77.959835
420.27393,83,77.963478
650.00885,126,77.980999
406.6086,84,77.991267
314.5977,63,77.993348
304.56766,67,78.003076
286.78665,56,78.003096
324.6719,65,78.035508
473.2377,103,78.04073
500.32184,107,78.069745
330.0571,65,78.075394
391.9835,78,78.097017
406.56985,84,78.110994
415.02603,82,78.111021
498.3413,116,78.123073
373.2765,72,78.12526
354.8021,70,78.130883
584.7771,118,78.136419
361.73935,85,78.156117
433.6098,98,78.157796
397.85382,92,78.157814
346.69424,68,78.162547
540.65826,122,78.164633
372.6696,76,78.172422
716.18427,148,78.18832
332.01562,64,78.188348
361.14334,69,78.191609
346.49466,72,78.240565
394.89706,75,78.245837
284.77924,70,78.249605
362.83862,85,78.277961
310.64673,64,78.281165
374.83307,82,78.305702
347.57568,74,78.305734
407.7663,80,78.307795
434.63226,84,78.307813
498.5751,96,78.307819
473.32373,100,78.310047
446.0443,84,78.310066
613.811,120,78.314341
363.43008,72,78.319633
379.06085,72,78.319652
397.93213,77,78.382161
396.7064,76,78.388307
347.80823,67,78.399711
226.32399,53,78.405807
433.10336,88,78.405827
345.68817,69,78.442207
296.86002,72,78.442244
385.75287,75,78.446019
351.30746,74,78.448056
454.90967,88,78.46785
459.58997,94,78.48135
721.6241,160,78.484785
432.0805,92,78.487961
463.0918,97,78.487978
383.02676,94,78.491075
300.03436,70,78.531465
414.75836,80,78.531497
420.63406,85,78.552124
437.5773,85,78.556847
356.14584,68,78.559871
540.2828,105,78.565979
223.65736,51,78.567542
328.6773,77,78.577659
346.5646,78,78.581265
421.73413,81,78.581287
360.43814,70,78.589729
866.51776,177,78.599043
356.14133,69,78.61134
388.13022,78,78.622192
442.44824,85,78.634016
315.5927,61,78.635778
472.0344,94,78.646205
342.9342,68,78.647754
326.64774,76,78.682757
344.2467,67,78.68445
368.33533,71,78.71382
392.89746,76,78.715371
364.94257,79,78.736902
459.53094,91,78.739299
522.7432,105,78.741237
486.7566,107,78.749254
457.3224,103,78.749281
337.4423,67,78.755444
514.1344,100,78.760241
323.0131,65,78.765722
401.34738,89,78.781593
390.19833,84,78.787556
474.37863,104,78.79691
337.7523,64,78.802052
414.6782,81,78.828881
575.18915,112,78.848274
412.26755,82,78.86263
324.45013,74,78.869648
320.07355,72,78.869669
361.6825,74,78.87923
365.6594,72,78.885572
501.67682,100,78.891088
248.4161,52,78.891109
433.31586,82,78.892801
316.8281,64,78.892818
393.37625,91,78.899505
381.75793,75,78.924363
488.6797,98,78.924392
479.13104,95,78.929391
398.42734,90,78.942146
378.01025,76,78.959486
356.12735,70,78.981493
310.35614,68,78.984659
355.05948,85,78.991037
326.51303,72,79.001107
342.272,67,79.004296
365.7381,72,79.008922
394.07687,77,79.025191
340.72137,66,79.528717
488.81967,95,79.528756
419.2225,81,79.535966
516.12573,101,79.53766
518.5757,97,79.537677
396.1641,82,79.542112
636.386,121,79.546825
467.68164,99,79.564834
392.369,81,79.568095
253.90555,52,79.568113
307.07034,67,79.589493
426.2727,83,79.604043
456.84457,88,79.605619
410.88715,91,79.607506
455.76132,95,79.639631
315.53635,70,79.646569
357.63074,78,79.671008
375.57092,81,79.676429
319.90448,65,79.681459
345.4768,67,79.68465
374.108,89,79.688509
399.15118,95,79.690681
438.78674,86,79.697207
478.9265,95,79.711795
294.63742,62,79.719817
409.172,81,79.732779
348.75842,78,79.744158
673.32605,149,79.753968
559.1488,108,79.755456
364.59833,87,79.762021
335.57333,65,79.796625
485.64163,92,79.810254
377.78903,71,79.834704
376.65576,89,79.836454
354.25333,76,79.854596
437.4438,102,79.856363
397.86734,91,79.856382
444.9851,98,79.863581
494.2121,97,79.865562
402.7426,78,79.872459
637.4576,137,79.884995
411.31448,80,79.886489
394.28302,82,79.905941
652.33105,133,79.931899
488.38272,101,79.931933
404.00128,80,79.938812
475.15634,105,79.940586
404.31592,82,79.956346
317.6698,62,79.961141
306.3428,64,79.966747
356.42087,74,79.966767
292.71945,66,79.977122
274.5839,64,79.982237
326.7659,69,79.98425
351.3773,86,80.006142
365.3484,76,80.021019
565.05457,109,80.026891
441.408,90,80.042383
318.586,67,80.050215
278.89554,54,80.050236
329.6889,64,80.051887
233.8981,52,80.057125
286.98254,58,80.0855
376.4403,85,80.091985
425.9704,92,80.095301
483.2777,117,80.112447
446.38998,88,80.114074
353.2531,81,80.118362
400.18036,77,80.140173
496.9485,104,80.14987
431.21402,84,80.169923
552.9057,114,80.18914
388.72446,82,80.191074
461.7802,92,80.192879
404.99066,78,80.192896
397.58206,78,80.195142
430.18707,83,80.203232
421.3423,82,80.20927
411.41348,79,80.240871
302.0664,65,80.240902
425.33975,84,80.269818
367.53055,73,80.276643
334.95792,69,80.278788
507.61826,114,80.292366
442.4548,102,80.301968
629.4716,118,80.304968
359.3384,70,80.313399
308.7327,61,80.315404
402.05792,80,80.337893
383.5608,88,80.35072
523.1008,101,80.377638
540.6798,105,80.393332
575.55023,124,80.396799
242.39238,55,80.406675
480.43976,90,80.406695
460.8244,93,80.41179
357.20728,72,80.411812
380.43643,86,80.427894
704.07117,135,80.438843
296.19,59,80.450669
402.22864,80,80.466467
403.68945,86,80.468202
247.711,57,80.486537
447.29074,94,80.495253
369.14383,76,80.497093
528.05237,114,80.506079
634.37946,125,80.510031
372.25403,73,80.534796
357.83337,68,80.537862
457.43185,84,80.549941
399.6042,77,80.553174
328.0121,66,80.570056
394.49606,93,80.575574
430.06818,88,80.598515
531.3047,108,80.602602
411.91083,80,80.608769
369.57275,73,80.615137
329.76147,64,80.61861
382.2008,84,80.643989
405.66318,77,80.646431
560.6697,129,80.661956
378.757,74,80.666302
445.77298,97,80.669785
407.59518,79,80.678708
385.7484,74,80.682646
520.86206,128,80.697337
404.4051,81,80.718852
344.19348,67,80.720316
353.19672,71,80.723237
332.29462,70,80.731534
464.3723,106,80.739236
472.42224,97,80.74109
389.85327,75,80.746704
336.62354,80,80.758769
334.44617,76,80.800987
386.16748,75,80.808246
390.2761,75,80.811592
449.72937,91,80.823795
470.5767,93,80.823817
543.6033,110,80.836328
404.64838,79,80.855589
359.31488,84,80.864986
366.31827,74,80.866375
382.16302,74,80.86802
591.1002,130,80.869681
528.1628,107,80.878492
489.6542,94,80.883582
460.17667,89,80.895931
457.2264,104,80.908369
406.1988,92,80.913142
290.364,63,80.937987
271.7068,54,80.956518
473.41913,91,80.962681
533.1792,100,80.991221
456.68445,102,80.994297
409.93167,79,80.997978
360.4799,78,80.999619
602.9433,122,81.008506
415.38858,81,81.008532
291.17767,58,81.010282
471.43826,91,81.010304
633.16156,123,81.018459
461.1043,95,81.048471
293.0673,68,81.059034
418.0917,84,81.061045
622.1258,122,81.089157
582.35034,112,81.090782
281.742,54,81.092891
387.90363,74,81.092909
454.5217,87,81.106029
325.07938,63,81.114893
379.90955,70,81.119728
339.37128,67,81.123064
388.62405,86,81.136413
393.85526,78,81.147369
353.74567,68,81.16199
451.72684,100,81.16519
539.2425,105,81.187669
295.22375,60,81.191149
569.8847,112,81.202192
453.7942,87,81.208637
320.7816,77,81.225388
452.2076,89,81.24396
383.81067,80,81.245802
377.69186,72,81.25228
480.08646,93,81.256076
517.34094,121,81.269891
436.3901,87,81.274517
398.92398,78,81.277615
350.50647,67,81.282474
492.10217,98,81.288212
275.86148,55,81.299991
407.7497,80,81.308805
476.80667,94,81.316638
400.7983,86,81.345698
394.35272,90,81.349454
305.3163,60,81.360498
470.4813,93,81.374817
375.8805,76,81.379831
365.36224,81,81.390835
429.27457,82,81.395711
369.846,74,81.398756
291.84778,71,81.403161
263.14908,58,81.403178
515.80975,102,81.406554
340.7366,78,81.420327
394.53677,77,81.424017
439.9458,89,81.431558
296.75385,65,81.491796
291.78485,57,81.505037
608.9642,116,81.514858
306.2537,71,81.516301
442.14957,99,81.519243
405.8035,80,81.520926
477.53998,105,81.531365
342.5752,67,81.536499
409.02438,77,81.539308
637.02875,129,81.54084
439.22635,85,81.549281
472.3291,91,81.555732
503.14075,98,81.567068
570.99805,124,81.577753
460.17743,90,81.588621
457.60126,94,81.588645
350.4871,68,81.620223
420.07016,83,81.632412
362.07675,71,81.636028
336.61887,70,81.641681
341.884,67,81.650879
314.7263,61,81.666789
406.4506,77,81.672364
330.48264,73,81.67859
476.47638,92,81.680033
361.64316,83,81.687382
374.42346,76,81.699158
473.51935,95,81.705209
394.6378,76,81.70888
579.7037,119,81.72398
463.58075,88,81.742963
468.17773,96,81.756535
321.14935,72,81.763443
377.11423,75,81.780012
308.91898,67,81.782217
368.6319,85,81.782238
445.04202,86,81.790521
227.4927,52,81.799845
307.84674,66,81.801985
333.24173,73,81.807137
