#{"t_start": 1766737065.6382568, "env_id": "None"}
r,l,t
211345.38,1000,853.651193
159947.5,1000,853.651196
189389.58,1000,853.651199
200715.78,1000,855.965044
207537.56,1000,855.965144
207901.11,1000,855.971864
207615.56,1000,855.971886
153860.28,1000,855.971891
208245.72,1000,855.971895
116076.02,1000,855.971899
205551.16,1000,855.971902
176297.3,1000,855.971906
201876.39,1000,855.97191
205771.48,1000,855.971913
201862.89,1000,855.971917
207059.36,1000,855.97192
145573.81,1000,855.971924
211970.3,1000,855.971928
199343.47,1000,855.971931
191228.78,1000,857.78415
205955.72,1000,857.78419
208967.72,1000,857.784196
216616.81,1000,857.7842
156954.73,1000,857.784204
209896.1,1000,857.784208
210882.06,1000,857.78421
205379.27,1000,857.784214
204966.36,1000,857.784217
154351.7,1000,857.78422
167640.55,1000,857.784224
176225.97,1000,857.784227
208664.38,1000,857.78423
179295.97,1000,857.784233
202937.64,1000,857.784236
208318.38,1000,857.784239
208496.27,1000,860.09028
207674.06,1000,860.090311
175067.08,1000,860.090317
184335.81,1000,860.090321
199567.12,1000,860.090324
206198.97,1000,860.090328
216452.12,1000,860.090331
155775.48,1000,860.090334
199007.55,1000,860.090337
177229.95,1000,860.09034
203398.72,1000,860.090343
197135.14,1000,860.090346
150893.3,1000,860.090349
201924.88,1000,860.090353
206873.86,1000,860.090356
128213.055,1000,860.090359
208095.55,1000,862.289915
201775.53,1000,862.289965
208577.08,1000,862.289971
163520.6,1000,862.289975
201728.78,1000,862.289978
215654.69,1000,862.289982
201274.66,1000,862.289985
205933.97,1000,862.289988
202099.11,1000,862.289991
207573.89,1000,862.289994
207959.58,1000,862.289997
206642.9,1000,862.29
178869.36,1000,862.290004
206608.52,1000,862.290007
198032.67,1000,862.29001
211710.64,1000,862.290013
203862.06,1000,865.131035
209004.36,1000,865.131083
210952.61,1000,865.13109
201556.64,1000,865.131094
202618.78,1000,865.131098
202913.98,1000,865.131102
214303.19,1000,865.131105
212976.1,1000,865.131109
128841.54,1000,865.131112
207488.22,1000,865.131116
198844.34,1000,865.131119
197739.94,1000,865.131122
205131.22,1000,865.131126
200168.86,1000,865.131129
192502.0,1000,865.131132
201187.31,1000,865.131135
205370.3,1000,867.2971
192916.86,1000,867.297142
214426.23,1000,867.297148
207970.61,1000,867.297152
174933.03,1000,867.297156
206019.58,1000,867.297159
205661.4,1000,867.297162
209479.11,1000,867.297165
203122.83,1000,867.297168
208179.9,1000,867.297172
200899.3,1000,867.297175
199391.6,1000,867.297178
192127.3,1000,867.297181
156825.22,1000,867.297185
213141.19,1000,867.297188
200670.17,1000,867.297191
210829.11,1000,870.064615
212733.98,1000,870.064656
140530.19,1000,870.064663
147086.6,1000,870.064667
199507.88,1000,870.064671
208506.25,1000,870.064674
212804.23,1000,870.064685
195252.33,1000,870.064688
210154.08,1000,870.064691
205606.16,1000,870.064695
133136.8,1000,870.064698
212099.66,1000,870.064701
202143.19,1000,870.064704
211177.89,1000,870.064707
207288.25,1000,870.06471
204390.23,1000,870.064713
200196.08,1000,872.242697
201460.66,1000,872.242738
206544.77,1000,872.242743
95895.55,1000,872.242747
206407.7,1000,872.24275
207767.25,1000,872.242754
208096.94,1000,872.242757
212350.95,1000,872.24276
193899.64,1000,872.242763
209551.77,1000,872.242766
205762.83,1000,872.242769
200805.78,1000,872.242772
205893.23,1000,872.242775
176142.23,1000,872.242778
197230.38,1000,872.24278
206859.33,1000,872.242783
207962.31,1000,875.011328
144379.58,1000,875.011371
211132.88,1000,875.011377
104743.91,1000,875.011381
206566.69,1000,875.011384
198246.81,1000,875.011387
205443.3,1000,875.01139
201428.19,1000,875.011393
204449.52,1000,875.011396
207250.61,1000,875.011399
199822.05,1000,875.011402
207366.52,1000,875.011405
205901.55,1000,875.011408
203688.03,1000,875.011414
204310.44,1000,875.011417
208984.3,1000,875.01142
207168.38,1000,877.179767
201749.52,1000,877.179815
228417.95,1000,877.179821
208562.83,1000,877.179825
164980.77,1000,877.179829
206302.1,1000,877.179833
190689.75,1000,877.179836
203564.84,1000,877.17984
208784.08,1000,877.179843
203509.56,1000,877.179846
215123.62,1000,877.17985
187863.0,1000,877.179853
217817.34,1000,877.179857
93581.69,1000,877.17986
210271.42,1000,877.179863
197074.58,1000,877.179867
211863.72,1000,879.942911
208606.95,1000,879.942953
196553.92,1000,879.942959
211762.62,1000,879.942963
203201.78,1000,879.942966
181038.9,1000,879.942969
208131.58,1000,879.942972
160529.67,1000,879.942976
191656.66,1000,879.942979
212146.89,1000,879.942982
208511.31,1000,879.942985
196354.33,1000,879.942988
148454.4,1000,879.942991
209169.1,1000,879.942994
205615.58,1000,879.942997
213535.42,1000,879.943001
212204.22,1000,882.154698
208741.64,1000,882.15474
210603.98,1000,882.154746
209023.92,1000,882.15475
206097.39,1000,882.154753
201370.27,1000,882.154757
192443.25,1000,882.15476
212530.67,1000,882.154763
210511.9,1000,882.154766
209214.9,1000,882.154769
188394.9,1000,882.154772
212604.58,1000,882.154775
210709.53,1000,882.154779
176811.81,1000,882.154782
206569.12,1000,882.154785
215933.06,1000,882.154788
167675.03,1000,884.976128
201278.33,1000,884.976179
203130.36,1000,884.976185
120453.48,1000,884.976189
208971.5,1000,884.976193
206749.34,1000,884.976196
121118.45,1000,884.9762
206769.7,1000,884.976202
210305.98,1000,884.976206
197830.03,1000,884.976209
199533.27,1000,884.976213
187307.38,1000,884.976216
175518.69,1000,884.97622
207877.38,1000,884.976223
207426.62,1000,884.976226
209175.61,1000,884.976229
104823.125,1000,887.16515
141222.53,1000,887.165249
144918.14,1000,887.165277
221632.61,1000,887.165301
161570.14,1000,887.165323
183286.47,1000,887.165344
206379.22,1000,887.165366
217971.25,1000,887.165387
208195.34,1000,887.165411
164832.88,1000,887.165434
196852.78,1000,887.165456
200691.1,1000,887.165478
190294.02,1000,887.165481
213078.98,1000,887.165485
139742.2,1000,887.165488
126524.0,1000,887.165492
127266.22,1000,889.946375
167199.48,1000,889.94643
160071.52,1000,889.946439
211919.5,1000,889.946443
208913.75,1000,889.946447
201788.17,1000,889.94645
208684.88,1000,889.946453
203921.69,1000,889.946456
88079.19,1000,889.94646
199009.42,1000,889.946464
206074.45,1000,889.946467
214208.36,1000,889.94647
209243.22,1000,889.946474
208763.53,1000,889.946477
210321.64,1000,889.946481
206256.83,1000,889.946484
197734.39,1000,892.150157
208732.84,1000,892.150201
218214.69,1000,892.150207
198332.97,1000,892.150211
115465.32,1000,892.150214
209799.12,1000,892.150218
212146.45,1000,892.150221
215406.44,1000,892.150224
210782.25,1000,892.150228
190744.97,1000,892.150231
197066.42,1000,892.150234
214584.67,1000,892.150237
162549.62,1000,892.15024
208714.11,1000,892.150244
194728.33,1000,892.150247
203082.31,1000,892.150268
211675.92,1000,894.944853
209234.44,1000,894.944896
206417.89,1000,894.944902
210809.33,1000,894.944905
209869.9,1000,894.944909
210187.05,1000,894.944912
204541.73,1000,894.944916
204683.44,1000,894.944918
211494.44,1000,894.944921
140345.34,1000,894.944924
211017.62,1000,894.944927
209071.4,1000,894.94493
208790.33,1000,894.944933
205563.86,1000,894.944936
183393.36,1000,894.944939
207468.53,1000,894.944942
212824.61,1000,897.087433
222280.92,1000,897.087476
181613.64,1000,897.087481
193785.34,1000,897.087485
209972.52,1000,897.087489
204445.0,1000,897.087492
163240.97,1000,897.087495
206539.88,1000,897.087499
214190.34,1000,897.087502
215079.38,1000,897.087505
200191.8,1000,897.087508
194836.06,1000,897.087512
207551.45,1000,897.087515
203241.3,1000,897.087518
174440.28,1000,897.087521
142215.53,1000,897.087524
208349.23,1000,899.869224
213878.62,1000,899.869267
209143.19,1000,899.869273
205350.45,1000,899.869276
210953.83,1000,899.86928
210161.3,1000,899.869283
202812.36,1000,899.869286
215646.64,1000,899.869289
208291.69,1000,899.869292
204285.16,1000,899.869296
128855.195,1000,899.869299
174723.75,1000,899.869302
116423.28,1000,899.869306
209401.0,1000,899.86931
187475.61,1000,899.869313
113637.96,1000,899.869317
199170.84,1000,902.046294
210549.1,1000,902.046334
205127.53,1000,902.04634
213633.36,1000,902.046344
216293.62,1000,902.046347
206803.56,1000,902.04635
216679.84,1000,902.046353
210793.56,1000,902.046356
210361.69,1000,902.046359
163047.55,1000,902.046363
214417.02,1000,902.046366
216945.27,1000,902.046369
206722.61,1000,902.046373
203502.11,1000,902.046376
213147.08,1000,902.046379
96222.445,1000,902.046383
175240.62,1000,904.835329
202732.58,1000,904.835372
161304.38,1000,904.835379
214374.45,1000,904.835383
205897.92,1000,904.835386
202960.14,1000,904.835389
222059.97,1000,904.835392
211859.89,1000,904.835395
207599.3,1000,904.835398
161686.31,1000,904.835402
89201.29,1000,904.835405
213427.84,1000,904.835408
185051.9,1000,904.835413
203451.34,1000,904.835418
149434.48,1000,904.835421
125302.8,1000,904.835424
219989.52,1000,907.01475
212445.66,1000,907.014792
213169.08,1000,907.014798
209524.75,1000,907.014802
209656.08,1000,907.014806
213335.73,1000,907.014809
211571.42,1000,907.014812
211850.84,1000,907.014816
207474.64,1000,907.014819
190042.8,1000,907.014822
208511.27,1000,907.014826
208140.2,1000,907.014829
209575.11,1000,907.014832
207669.94,1000,907.014836
219099.4,1000,907.014839
209914.78,1000,907.014842
205757.64,1000,909.781182
201429.36,1000,909.78124
181844.19,1000,909.781247
210426.7,1000,909.781251
205194.03,1000,909.781256
215279.9,1000,909.781261
208878.8,1000,909.781265
216351.19,1000,909.781268
161186.31,1000,909.781271
218811.05,1000,909.781274
206377.56,1000,909.781278
212871.92,1000,909.781281
197956.88,1000,909.781285
144764.88,1000,909.781288
218782.4,1000,909.781291
214123.89,1000,909.781294
186459.11,1000,911.975729
189363.38,1000,911.97579
205719.19,1000,911.975796
210624.95,1000,911.975801
211598.39,1000,911.975804
212764.84,1000,911.975807
215270.25,1000,911.97581
220571.22,1000,911.975813
151782.77,1000,911.975817
201034.28,1000,911.97582
202179.16,1000,911.975823
128861.445,1000,911.975827
215982.3,1000,911.97583
214452.52,1000,911.975833
134328.94,1000,911.975836
171739.81,1000,911.975839
176900.45,1000,914.712563
186405.66,1000,914.712606
204951.69,1000,914.712612
216726.44,1000,914.712616
215905.7,1000,914.712619
204834.28,1000,914.712623
189004.61,1000,914.712626
211155.53,1000,914.71263
212481.48,1000,914.712633
167099.44,1000,914.712636
212935.4,1000,914.71264
207142.66,1000,914.712643
217839.75,1000,914.712646
214589.77,1000,914.712649
209545.08,1000,914.712652
217615.19,1000,914.712656
174831.52,1000,916.877392
177298.77,1000,916.877441
173846.31,1000,916.877448
168883.34,1000,916.877452
204386.56,1000,916.877456
104530.414,1000,916.877459
217653.2,1000,916.877463
212854.86,1000,916.877466
212137.31,1000,916.877489
215932.19,1000,916.877492
207333.0,1000,916.877495
203024.83,1000,916.877499
179246.62,1000,916.877502
207868.44,1000,916.877505
212025.6,1000,916.877508
210076.84,1000,916.877512
215265.75,1000,919.634075
214680.81,1000,919.634115
212774.7,1000,919.634121
209702.28,1000,919.634124
189838.22,1000,919.634128
170072.81,1000,919.634131
215961.02,1000,919.634134
205762.22,1000,919.634137
188146.42,1000,919.63414
203442.98,1000,919.634143
209383.2,1000,919.634146
210922.77,1000,919.634149
192976.36,1000,919.634151
194685.98,1000,919.634154
213571.22,1000,919.634157
210151.69,1000,919.63416
123670.39,1000,921.750899
208889.64,1000,921.750942
215873.12,1000,921.750948
196260.38,1000,921.750952
221131.22,1000,921.750955
215439.56,1000,921.750958
178366.81,1000,921.750961
209610.11,1000,921.750964
207568.97,1000,921.750968
182553.36,1000,921.75097
211805.61,1000,921.750974
189395.03,1000,921.750978
222083.11,1000,921.750981
166668.4,1000,921.750984
220635.23,1000,921.750987
207180.31,1000,921.75099
200264.34,1000,924.517563
121890.625,1000,924.517608
193722.47,1000,924.517614
202163.12,1000,924.517619
218476.75,1000,924.517622
213932.28,1000,924.517625
211045.3,1000,924.517628
211424.34,1000,924.517631
217600.47,1000,924.517634
95685.195,1000,924.517637
214913.36,1000,924.51764
204385.31,1000,924.517644
219404.27,1000,924.517647
222791.23,1000,924.517651
209268.2,1000,924.517654
209949.84,1000,924.517657
217703.31,1000,926.696548
194196.88,1000,926.696593
217260.64,1000,926.696599
201455.12,1000,926.696603
211823.19,1000,926.696607
212646.48,1000,926.69661
213020.45,1000,926.696614
223209.23,1000,926.696617
212906.23,1000,926.69662
216271.0,1000,926.696623
189352.17,1000,926.696626
218235.3,1000,926.69663
211436.25,1000,926.696633
213280.69,1000,926.696637
205635.66,1000,926.69664
210680.78,1000,926.696643
185487.88,1000,929.480844
196784.03,1000,929.480947
217818.31,1000,929.480975
115109.83,1000,929.480999
210788.89,1000,929.481022
228461.22,1000,929.481047
215720.53,1000,929.481069
216035.06,1000,929.481091
221961.81,1000,929.481113
221838.28,1000,929.481136
203199.89,1000,929.481158
217893.3,1000,929.481181
200330.7,1000,929.481203
207851.11,1000,929.481224
209896.34,1000,929.481245
213986.17,1000,929.481266
121276.62,1000,931.655927
216831.66,1000,931.655966
215956.1,1000,931.655972
210735.16,1000,931.655976
202746.58,1000,931.65598
222526.06,1000,931.655983
216763.89,1000,931.655987
222796.25,1000,931.65599
201768.78,1000,931.655993
215526.69,1000,931.655996
215230.03,1000,931.655999
217512.97,1000,931.656003
159700.17,1000,931.656006
120812.41,1000,931.656009
212173.83,1000,931.656012
189753.33,1000,931.656015
159414.16,1000,934.384651
211223.52,1000,934.384698
202974.58,1000,934.384704
132450.77,1000,934.384708
212237.48,1000,934.384712
216353.48,1000,934.384715
209718.2,1000,934.384718
195622.58,1000,934.384722
208767.23,1000,934.384725
217211.62,1000,934.384728
204499.47,1000,934.384731
212265.58,1000,934.384735
164438.1,1000,934.384738
190740.67,1000,934.384741
218138.17,1000,934.384745
210899.12,1000,934.384748
185217.52,1000,936.589513
217297.56,1000,936.589559
220704.95,1000,936.589565
220609.7,1000,936.589569
98405.68,1000,936.589573
212184.03,1000,936.589576
223793.05,1000,936.58958
201053.08,1000,936.589583
208650.84,1000,936.589586
206035.4,1000,936.589589
215434.23,1000,936.589593
218197.3,1000,936.589596
215028.45,1000,936.589599
217989.64,1000,936.589603
204986.31,1000,936.589606
212742.78,1000,936.58961
190339.64,1000,938.757197
222680.88,1000,938.757237
177919.78,1000,938.764049
184501.22,1000,938.764072
221225.84,1000,938.764083
118519.766,1000,938.764092
195207.02,1000,938.764102
209780.81,1000,938.764106
217182.11,1000,938.76411
209055.66,1000,938.764113
212967.69,1000,938.764117
214631.56,1000,938.76412
215946.97,1000,938.764124
182497.92,1000,938.764128
195851.36,1000,938.764131
163479.9,1000,938.764134
211947.02,1000,941.533561
174103.36,1000,941.533612
204190.84,1000,941.533618
217461.52,1000,941.533621
114781.414,1000,941.533624
217592.53,1000,941.533627
221299.77,1000,941.533631
166070.08,1000,941.533634
193694.34,1000,941.533637
218703.44,1000,941.533639
129791.33,1000,941.533642
214591.88,1000,941.533645
181447.9,1000,941.533648
192154.42,1000,941.533651
190736.31,1000,941.533653
190903.8,1000,941.533656
170335.42,1000,943.702812
212342.77,1000,943.702856
163627.19,1000,943.702863
213575.62,1000,943.702866
206965.42,1000,943.70287
196807.36,1000,943.702873
218452.48,1000,943.702876
196519.7,1000,943.702879
213041.61,1000,943.702882
224404.52,1000,943.702885
198620.4,1000,943.702888
208726.34,1000,943.702891
226196.77,1000,943.702894
219955.06,1000,943.702897
210665.62,1000,943.7029
207150.86,1000,943.702903
220516.89,1000,946.479558
213882.62,1000,946.479609
204267.56,1000,946.479616
168245.16,1000,946.47962
217116.86,1000,946.479624
226091.97,1000,946.479627
146683.84,1000,946.47963
212635.56,1000,946.479634
100332.09,1000,946.479637
138281.47,1000,946.47964
220701.44,1000,946.479644
207663.56,1000,946.479647
224344.84,1000,946.47965
186135.05,1000,946.479653
219661.33,1000,946.479656
204558.6,1000,946.47966
213017.11,1000,948.650594
194305.94,1000,948.650634
208779.7,1000,948.650641
224803.28,1000,948.650645
215922.44,1000,948.650648
136647.92,1000,948.650652
216850.17,1000,948.650655
220705.19,1000,948.650658
214541.6,1000,948.650661
182608.95,1000,948.650665
221070.52,1000,948.650668
139491.02,1000,948.650672
214401.69,1000,948.650675
212894.83,1000,948.650678
213899.5,1000,948.650681
218136.77,1000,948.650685
214593.75,1000,951.415844
217363.39,1000,951.415884
226316.69,1000,951.41589
115670.164,1000,951.415894
217027.23,1000,951.415897
215363.58,1000,951.415901
223218.62,1000,951.415904
203240.4,1000,951.415907
215563.73,1000,951.41591
151888.73,1000,951.415913
217999.45,1000,951.415916
224353.75,1000,951.41592
81282.1,1000,951.415923
219051.27,1000,951.415926
228443.86,1000,951.415929
206100.11,1000,951.415932
177311.39,1000,953.59476
208391.34,1000,953.594805
197400.12,1000,953.594811
201372.97,1000,953.594815
214806.06,1000,953.594818
221495.88,1000,953.594821
231225.77,1000,953.594825
212610.61,1000,953.594828
221221.47,1000,953.594831
220650.77,1000,953.594834
164246.33,1000,953.594837
216483.86,1000,953.59484
221937.22,1000,953.594843
208268.67,1000,953.594846
217846.06,1000,953.59485
144513.19,1000,953.594853
212852.72,1000,956.396011
105359.77,1000,956.39605
211804.4,1000,956.396056
156404.66,1000,956.39606
218212.89,1000,956.396064
203157.92,1000,956.396067
220395.52,1000,956.39607
219373.5,1000,956.396073
154834.28,1000,956.396077
115608.91,1000,956.39608
222733.56,1000,956.396083
224572.48,1000,956.396086
223256.5,1000,956.39609
222983.88,1000,956.396092
204994.98,1000,956.396096
181879.88,1000,956.396099
160992.53,1000,958.555848
178027.0,1000,958.555899
221588.12,1000,958.555907
92471.98,1000,958.555912
214729.14,1000,958.555918
223869.62,1000,958.555922
216806.36,1000,958.555927
224285.92,1000,958.555931
224525.94,1000,958.555935
166882.95,1000,958.55594
220164.83,1000,958.555945
213685.83,1000,958.55595
203050.0,1000,958.555954
165938.48,1000,958.555959
212917.14,1000,958.555963
224302.47,1000,958.555967
223473.73,1000,961.336204
164428.33,1000,961.336244
207652.02,1000,961.33625
200617.38,1000,961.336254
219226.62,1000,961.336258
232723.8,1000,961.336262
215838.44,1000,961.336265
222480.8,1000,961.336268
188025.7,1000,961.33627
120600.49,1000,961.336274
189923.98,1000,961.336277
214278.84,1000,961.33628
210253.25,1000,961.336283
223584.75,1000,961.336287
209862.3,1000,961.33629
185569.97,1000,961.336293
188118.42,1000,963.505799
213392.94,1000,963.505839
214275.33,1000,963.505846
206865.84,1000,963.505849
216870.28,1000,963.505853
218391.11,1000,963.505857
153923.69,1000,963.50586
212923.84,1000,963.505863
219020.81,1000,963.505866
178325.31,1000,963.505869
212307.48,1000,963.505881
217894.33,1000,963.505884
198345.23,1000,963.505887
167456.61,1000,963.50589
185961.11,1000,963.505893
178468.25,1000,963.505896
226542.6,1000,966.265609
191653.06,1000,966.265652
232064.98,1000,966.265658
218314.11,1000,966.265662
218778.1,1000,966.265666
172726.47,1000,966.265669
217137.61,1000,966.265672
200304.66,1000,966.265675
228594.78,1000,966.265679
190583.02,1000,966.265682
220087.45,1000,966.265685
229275.12,1000,966.265688
216455.67,1000,966.265691
170342.3,1000,966.265694
230003.72,1000,966.265697
206616.64,1000,966.2657
209444.52,1000,968.392088
211855.7,1000,968.39213
181530.95,1000,968.392137
211071.97,1000,968.392141
180156.67,1000,968.392144
216533.56,1000,968.392147
209839.8,1000,968.39215
125114.195,1000,968.392154
216128.81,1000,968.392157
222883.16,1000,968.39216
217820.4,1000,968.392163
212915.75,1000,968.392167
209591.8,1000,968.39217
224992.9,1000,968.392173
163883.31,1000,968.392176
226028.3,1000,968.392179
209530.92,1000,971.165922
199534.89,1000,971.165967
201725.61,1000,971.165973
173302.05,1000,971.165977
190347.03,1000,971.16598
189367.08,1000,971.165983
218215.19,1000,971.165986
221199.86,1000,971.16599
223331.1,1000,971.165993
110410.87,1000,971.165996
195499.38,1000,971.165999
226777.23,1000,971.166003
184884.11,1000,971.166006
92957.734,1000,971.166009
134306.11,1000,971.166012
198401.77,1000,971.166015
212452.75,1000,973.340717
223089.58,1000,973.340761
217086.16,1000,973.340767
113217.47,1000,973.340771
127924.86,1000,973.340775
236015.9,1000,973.340778
223063.16,1000,973.340782
134012.75,1000,973.340786
221214.25,1000,973.340789
207628.16,1000,973.340792
231859.83,1000,973.340796
219287.8,1000,973.340799
202493.75,1000,973.340802
223388.06,1000,973.340806
143910.77,1000,973.340809
204860.3,1000,973.340813
232568.75,1000,976.058814
220977.97,1000,976.058858
209028.12,1000,976.058864
183611.48,1000,976.058868
220033.52,1000,976.058872
214561.7,1000,976.058874
203654.12,1000,976.058878
212809.86,1000,976.058881
223617.62,1000,976.058884
161462.27,1000,976.058887
220251.08,1000,976.058891
104722.164,1000,976.058894
129378.8,1000,976.058897
186033.31,1000,976.058901
208244.03,1000,976.058904
155783.84,1000,976.058907
130885.086,1000,978.249874
227307.86,1000,978.249925
227266.08,1000,978.249931
117874.55,1000,978.249936
222727.88,1000,978.249939
218710.28,1000,978.249943
227428.61,1000,978.249946
216283.36,1000,978.249949
178918.8,1000,978.249952
217673.23,1000,978.249956
204951.88,1000,978.249959
229407.9,1000,978.249962
199489.5,1000,978.249965
218702.73,1000,978.249969
215872.8,1000,978.249972
124672.46,1000,978.249975
180623.73,1000,980.998159
209921.25,1000,980.9982
228913.6,1000,980.998206
129657.59,1000,980.998211
217167.25,1000,980.998214
200141.55,1000,980.998218
228346.8,1000,980.998221
222943.61,1000,980.998224
226740.97,1000,980.998227
215874.45,1000,980.998231
220623.8,1000,980.998234
218109.34,1000,980.998237
196356.48,1000,980.99824
218717.73,1000,980.998243
136251.89,1000,980.998247
225115.62,1000,980.99825
226835.22,1000,983.150911
213901.22,1000,983.150958
217141.8,1000,983.150964
105302.59,1000,983.150968
217107.11,1000,983.150971
200133.47,1000,983.150974
141539.36,1000,983.150977
212626.03,1000,983.150981
225505.2,1000,983.150984
199429.02,1000,983.150987
180749.47,1000,983.150991
199384.73,1000,983.150994
208737.66,1000,983.150997
146980.36,1000,983.151001
193376.78,1000,983.151004
222620.06,1000,983.151007
224403.05,1000,985.893842
199690.36,1000,985.893889
138062.39,1000,985.893896
172786.92,1000,985.8939
203808.83,1000,985.893904
226202.62,1000,985.893907
227973.42,1000,985.893911
215628.42,1000,985.893914
175345.6,1000,985.893917
178302.39,1000,985.89392
218375.78,1000,985.893924
216761.94,1000,985.893927
191041.3,1000,985.893929
221227.73,1000,985.893933
222526.48,1000,985.893936
215634.61,1000,985.89394
219595.14,1000,988.043373
227695.84,1000,988.043422
218302.36,1000,988.043429
215672.31,1000,988.043452
221063.61,1000,988.043455
196636.81,1000,988.043458
73453.03,1000,988.043462
221182.92,1000,988.043466
219280.31,1000,988.04347
141323.27,1000,988.043474
213056.34,1000,988.043478
140976.05,1000,988.043483
145452.12,1000,988.043486
150006.12,1000,988.043489
196428.55,1000,988.043492
222155.16,1000,988.043495
224198.33,1000,990.806667
202224.25,1000,990.806709
151092.12,1000,990.806716
233952.28,1000,990.80672
222226.95,1000,990.806725
216206.62,1000,990.806728
173724.92,1000,990.806731
204009.11,1000,990.806735
233511.31,1000,990.806738
221860.27,1000,990.806742
124295.35,1000,990.806745
178070.52,1000,990.806749
219215.89,1000,990.806752
223234.39,1000,990.806756
217192.05,1000,990.806759
227447.25,1000,990.806762
223814.44,1000,992.976693
227327.67,1000,992.976732
207542.7,1000,992.976738
216745.67,1000,992.976742
224507.48,1000,992.976746
157406.58,1000,992.976749
218301.9,1000,992.976752
201973.06,1000,992.976755
150164.2,1000,992.976758
111093.305,1000,992.976762
160989.28,1000,992.976765
180934.75,1000,992.976768
210773.72,1000,992.976771
221695.72,1000,992.976774
221826.28,1000,992.976778
207865.97,1000,992.976781
215102.12,1000,995.774451
137901.2,1000,995.774498
207220.3,1000,995.774504
207924.67,1000,995.774508
186900.9,1000,995.774512
159830.4,1000,995.774515
218609.77,1000,995.774519
215292.28,1000,995.774523
193168.31,1000,995.774527
125714.71,1000,995.774531
228811.52,1000,995.774535
189771.7,1000,995.774539
214464.97,1000,995.774543
226041.53,1000,995.774547
220007.69,1000,995.774551
221195.16,1000,995.774554
224706.45,1000,997.976879
189905.16,1000,997.976923
202394.33,1000,997.976929
199767.6,1000,997.976933
206514.92,1000,997.976936
114887.67,1000,997.97694
146055.44,1000,997.976943
171112.61,1000,997.976946
224034.89,1000,997.976949
143832.11,1000,997.976952
91498.55,1000,997.976955
215789.95,1000,997.976959
214827.53,1000,997.976962
224646.72,1000,997.976965
199869.83,1000,997.976968
224556.08,1000,997.976971
220173.89,1000,1000.756769
212779.56,1000,1000.756809
218913.89,1000,1000.756815
176026.83,1000,1000.756819
93170.06,1000,1000.756822
218480.38,1000,1000.756825
184955.05,1000,1000.756829
222552.42,1000,1000.756832
224315.53,1000,1000.756835
107244.4,1000,1000.756838
227196.48,1000,1000.756841
221580.47,1000,1000.756844
139450.89,1000,1000.756848
107713.82,1000,1000.75685
210326.98,1000,1000.756854
179632.45,1000,1000.756857
199284.05,1000,1002.934088
197107.8,1000,1002.934129
210634.84,1000,1002.934135
169789.3,1000,1002.934139
221103.47,1000,1002.934142
159055.69,1000,1002.934145
203491.47,1000,1002.934149
232799.03,1000,1002.934152
203755.11,1000,1002.934155
221959.02,1000,1002.934158
216535.9,1000,1002.934161
166983.95,1000,1002.934165
220819.34,1000,1002.934168
219013.36,1000,1002.934171
214476.08,1000,1002.934174
212772.05,1000,1002.934177
221489.16,1000,1005.744272
220212.81,1000,1005.744315
160023.22,1000,1005.744322
230862.73,1000,1005.744325
182606.11,1000,1005.744329
147892.38,1000,1005.744332
218459.42,1000,1005.744335
105662.22,1000,1005.744339
188073.95,1000,1005.744342
213677.97,1000,1005.744345
234466.33,1000,1005.744348
162681.06,1000,1005.744351
181040.78,1000,1005.744355
201887.66,1000,1005.744358
222595.56,1000,1005.744361
157686.75,1000,1005.744364
233578.8,1000,1007.918392
220772.3,1000,1007.91844
182130.94,1000,1007.918447
222438.64,1000,1007.918451
178283.72,1000,1007.918455
203318.95,1000,1007.918458
229464.88,1000,1007.918462
160562.52,1000,1007.918465
218651.17,1000,1007.918468
141819.31,1000,1007.918471
223155.73,1000,1007.918475
223468.17,1000,1007.918478
70424.984,1000,1007.918482
225749.34,1000,1007.918485
225076.83,1000,1007.918489
219548.31,1000,1007.918492
146513.72,1000,1010.670596
227105.8,1000,1010.670642
223196.66,1000,1010.670648
195209.7,1000,1010.670653
199817.31,1000,1010.670656
221158.53,1000,1010.67066
222886.73,1000,1010.670664
221018.64,1000,1010.670667
189623.28,1000,1010.67067
175905.84,1000,1010.67069
229115.02,1000,1010.670693
123974.875,1000,1010.670696
171836.64,1000,1010.670699
232959.08,1000,1010.670702
225468.2,1000,1010.670706
220388.53,1000,1010.670709
221113.05,1000,1012.817509
226060.44,1000,1012.817554
171916.88,1000,1012.817561
211597.75,1000,1012.817564
221154.62,1000,1012.817567
164195.94,1000,1012.81757
223885.64,1000,1012.817574
228373.25,1000,1012.817577
221078.89,1000,1012.81758
236525.92,1000,1012.817583
226317.5,1000,1012.817586
221006.31,1000,1012.817589
224237.89,1000,1012.817593
190819.38,1000,1012.817596
199273.88,1000,1012.817599
186748.95,1000,1012.817602
226621.02,1000,1015.567821
219197.94,1000,1015.567865
199154.92,1000,1015.567871
226338.12,1000,1015.567875
199751.22,1000,1015.567878
221266.77,1000,1015.567881
161441.56,1000,1015.567884
217024.28,1000,1015.567888
129127.13,1000,1015.567891
124549.414,1000,1015.567894
220781.2,1000,1015.567897
220953.77,1000,1015.5679
225978.03,1000,1015.567903
228145.58,1000,1015.567906
152529.53,1000,1015.567909
202984.53,1000,1015.567913
231302.88,1000,1017.749007
226394.86,1000,1017.749572
229633.3,1000,1017.749622
228748.7,1000,1017.749649
223906.38,1000,1017.749676
212486.22,1000,1017.749701
