#{"t_start": 1767536108.501753, "env_id": "None"}
r,l,t
184090.08,1000,1377.904101
182654.19,1000,1380.780839
184244.61,1000,1380.780914
182636.73,1000,1380.780934
182616.58,1000,1380.780947
181368.81,1000,1380.780958
183518.62,1000,1380.780969
182947.11,1000,1380.781024
182800.47,1000,1387.366653
181604.58,1000,1387.367898
181867.47,1000,1387.367925
183824.31,1000,1387.367938
181566.86,1000,1387.36795
182618.62,1000,1387.367959
182853.16,1000,1387.367967
184179.19,1000,1389.670784
184214.9,1000,1389.670849
181609.69,1000,1389.670864
183874.8,1000,1389.670874
182477.94,1000,1389.670884
184270.0,1000,1389.670893
184675.6,1000,1389.670901
183537.22,1000,1395.581393
182765.81,1000,1395.581977
183448.98,1000,1395.582008
183640.78,1000,1395.582024
181231.38,1000,1395.582036
182988.88,1000,1395.582047
182691.17,1000,1395.582058
184050.3,1000,1398.16728
182318.2,1000,1398.167354
183462.73,1000,1398.167369
182359.02,1000,1398.167382
183791.86,1000,1398.167392
182761.45,1000,1398.167401
183331.38,1000,1398.167409
183796.1,1000,1404.275559
183561.2,1000,1404.275856
182084.58,1000,1404.275959
183505.55,1000,1404.275985
183778.39,1000,1404.275999
183769.14,1000,1404.27601
183346.8,1000,1404.276021
183456.5,1000,1407.152823
182202.05,1000,1407.152912
184471.23,1000,1407.152926
182896.81,1000,1407.152936
184281.3,1000,1407.152945
183371.81,1000,1407.152953
183053.16,1000,1407.152961
183987.75,1000,1413.051337
185066.89,1000,1413.051646
185081.38,1000,1413.051668
185223.34,1000,1413.051682
185060.58,1000,1413.051693
184395.67,1000,1413.051704
183533.94,1000,1413.051714
183260.05,1000,1416.011272
184917.06,1000,1416.011549
185821.7,1000,1416.011576
185003.11,1000,1416.01159
184702.84,1000,1416.011601
183623.81,1000,1416.011612
184673.38,1000,1416.011621
185100.1,1000,1421.903137
184786.53,1000,1421.903412
185571.36,1000,1421.903439
185191.28,1000,1421.903456
185385.36,1000,1421.903469
184676.47,1000,1421.903481
184124.05,1000,1421.903492
185830.78,1000,1425.146941
185485.5,1000,1425.147343
186035.98,1000,1425.147371
184732.7,1000,1425.147388
186387.52,1000,1425.147401
184906.14,1000,1425.147416
186778.81,1000,1425.147429
181760.44,1000,1430.879063
183977.78,1000,1430.879304
184824.03,1000,1430.87933
187474.34,1000,1430.879343
185144.0,1000,1430.879354
185066.77,1000,1430.879364
185251.97,1000,1430.879373
184980.75,1000,1433.616004
184878.38,1000,1433.616065
186635.44,1000,1433.616081
184740.64,1000,1433.616094
184553.42,1000,1433.616106
186055.58,1000,1433.616116
185056.28,1000,1433.616127
186234.05,1000,1439.166373
184652.02,1000,1439.166626
185418.81,1000,1439.16665
186104.2,1000,1439.166662
186529.36,1000,1439.166672
184354.16,1000,1439.16668
184768.44,1000,1439.166688
185868.08,1000,1442.103517
186354.47,1000,1442.103586
183728.08,1000,1442.1036
184976.5,1000,1442.10361
185636.14,1000,1442.103619
186177.3,1000,1442.103638
185638.47,1000,1442.103646
185609.44,1000,1447.832845
185435.11,1000,1447.833203
185584.88,1000,1447.833227
186631.6,1000,1447.833239
185935.83,1000,1447.833248
185585.75,1000,1447.833256
184071.81,1000,1447.833271
185570.94,1000,1450.564967
184932.75,1000,1450.565045
185186.23,1000,1450.565058
186675.4,1000,1450.565066
186070.03,1000,1450.565074
186687.11,1000,1450.565082
183314.95,1000,1450.565089
186006.08,1000,1456.010154
185544.73,1000,1456.010522
185354.52,1000,1456.010546
182090.5,1000,1456.010558
185572.38,1000,1456.010575
185724.53,1000,1456.010585
185599.11,1000,1456.010594
187054.5,1000,1458.622826
186037.4,1000,1458.622894
186216.77,1000,1458.622907
186785.58,1000,1458.622917
185487.83,1000,1458.622926
186346.23,1000,1458.622934
184352.02,1000,1458.622942
185557.86,1000,1463.80496
184597.11,1000,1463.805361
185625.78,1000,1463.805376
184905.1,1000,1463.805385
186565.14,1000,1463.805393
184943.67,1000,1463.8054
186339.6,1000,1463.805408
185651.81,1000,1466.511549
185930.66,1000,1466.511633
185559.06,1000,1466.511647
186903.47,1000,1466.511658
186944.3,1000,1466.511667
186478.73,1000,1466.511676
187982.02,1000,1466.511684
186896.72,1000,1471.747229
188142.28,1000,1471.747475
184836.39,1000,1471.747496
185978.12,1000,1471.747507
187618.94,1000,1471.747515
185757.2,1000,1471.747523
186487.1,1000,1471.74753
186895.72,1000,1474.36779
187956.7,1000,1474.367863
186458.83,1000,1474.367876
186371.25,1000,1474.367885
186288.95,1000,1474.367893
187737.77,1000,1474.367901
186144.08,1000,1474.367908
187760.42,1000,1479.714597
187507.69,1000,1479.714919
186222.84,1000,1479.714934
186844.03,1000,1479.714944
187013.67,1000,1479.714952
187856.88,1000,1479.714959
188179.94,1000,1479.714966
187994.2,1000,1482.318509
186082.3,1000,1482.318569
187411.97,1000,1482.318582
186230.25,1000,1482.318592
187283.95,1000,1482.318601
188275.28,1000,1482.318609
187504.45,1000,1482.318617
184125.2,1000,1487.985632
186058.06,1000,1487.986273
187175.48,1000,1487.986294
187630.39,1000,1487.986307
186374.45,1000,1487.986317
187565.73,1000,1487.986327
186565.92,1000,1487.986337
189286.53,1000,1493.048791
187020.08,1000,1493.049866
188896.23,1000,1493.049896
185151.89,1000,1493.04991
187706.45,1000,1493.049921
187650.14,1000,1493.049936
78705.68,1000,1493.049945
187359.9,1000,1499.362317
187744.78,1000,1499.362999
185578.72,1000,1499.363014
186846.64,1000,1499.363023
187242.4,1000,1499.363031
187396.4,1000,1499.363041
190253.89,1000,1499.363049
189889.28,1000,1502.328923
187712.56,1000,1502.329229
188137.25,1000,1502.329246
188196.3,1000,1502.329256
186553.3,1000,1502.329265
189708.38,1000,1502.329274
187933.31,1000,1502.329294
187792.23,1000,1508.121295
188239.0,1000,1508.121777
187278.06,1000,1508.121795
188460.81,1000,1508.121807
188545.55,1000,1508.121824
188457.1,1000,1508.121833
188529.16,1000,1508.121841
189772.5,1000,1511.130969
189968.19,1000,1511.131212
188894.53,1000,1511.131236
186530.34,1000,1511.131248
186860.17,1000,1511.131257
126227.0,1000,1511.131266
189189.25,1000,1511.131274
188201.56,1000,1513.687044
188602.16,1000,1513.687123
188438.7,1000,1513.687135
185992.97,1000,1513.687143
188929.42,1000,1513.687151
186472.34,1000,1513.687158
189611.4,1000,1513.687165
188844.6,1000,1518.904454
188156.88,1000,1518.904823
189194.45,1000,1518.904839
188813.2,1000,1518.90485
190574.19,1000,1518.904859
188660.23,1000,1518.904867
185244.16,1000,1518.904875
189214.73,1000,1521.213963
189015.2,1000,1521.214024
188729.34,1000,1521.214037
188785.23,1000,1521.214045
189051.64,1000,1521.214054
188224.9,1000,1521.214061
189113.62,1000,1521.214068
193086.48,1000,1526.778137
188451.4,1000,1526.779053
187274.03,1000,1526.779074
188158.9,1000,1526.779085
187665.4,1000,1526.779093
188176.11,1000,1526.779101
186021.17,1000,1526.779108
188536.66,1000,1529.341087
188810.89,1000,1529.341152
188997.1,1000,1529.341164
190666.05,1000,1529.341174
187028.1,1000,1529.341182
189813.67,1000,1529.341189
189497.52,1000,1529.341196
189591.22,1000,1535.063631
187403.55,1000,1535.063688
189663.55,1000,1535.063701
188644.89,1000,1535.063709
188817.19,1000,1535.063717
191428.97,1000,1535.063726
188943.2,1000,1535.063733
187981.84,1000,1537.661352
190437.0,1000,1537.661624
190063.72,1000,1537.661652
190165.5,1000,1537.661662
188937.97,1000,1537.66167
190131.94,1000,1537.661677
187970.61,1000,1537.661683
188799.98,1000,1543.384404
190595.95,1000,1543.384546
189225.62,1000,1543.384558
190756.64,1000,1543.384565
190513.11,1000,1543.384572
85223.62,1000,1543.384579
189492.1,1000,1543.384585
190092.14,1000,1546.099716
188243.25,1000,1546.100089
188337.64,1000,1546.10011
187921.19,1000,1546.100121
190735.72,1000,1546.100129
190654.3,1000,1546.100136
191024.8,1000,1546.100144
178861.55,1000,1552.153195
191147.42,1000,1552.153603
188056.34,1000,1552.153625
190659.0,1000,1552.153636
191207.3,1000,1552.153645
191275.52,1000,1552.153653
191090.77,1000,1552.15366
187267.08,1000,1554.673819
187039.16,1000,1554.673884
190020.84,1000,1554.673896
189775.6,1000,1554.673905
189940.38,1000,1554.673914
190388.05,1000,1554.673921
190690.66,1000,1554.673929
189390.73,1000,1559.782719
189466.55,1000,1559.783021
191905.95,1000,1559.783043
189659.28,1000,1559.783054
188604.89,1000,1559.783062
188734.25,1000,1559.78307
191210.12,1000,1559.783077
191005.55,1000,1562.110169
191276.03,1000,1562.110233
189276.11,1000,1562.110249
191005.86,1000,1562.110262
188105.9,1000,1562.110273
191617.53,1000,1562.110284
188296.3,1000,1562.110295
189805.02,1000,1567.443233
189869.27,1000,1567.443646
190844.61,1000,1567.443661
191106.66,1000,1567.443671
191411.08,1000,1567.443679
191169.7,1000,1567.443686
189332.0,1000,1567.443693
125073.766,1000,1569.998288
188257.8,1000,1569.998378
188080.42,1000,1569.998392
191414.38,1000,1569.998402
190475.52,1000,1569.998411
192938.17,1000,1569.998419
188874.03,1000,1569.998427
191683.95,1000,1575.720452
193792.39,1000,1575.721274
189554.6,1000,1575.721295
191008.16,1000,1575.721306
189668.05,1000,1575.721314
189213.75,1000,1575.721322
190257.64,1000,1575.721329
190525.31,1000,1578.304188
192882.14,1000,1578.304246
189983.47,1000,1578.30426
191131.81,1000,1578.30427
190377.97,1000,1578.304278
189546.64,1000,1578.304286
192420.89,1000,1578.304294
103083.266,1000,1583.92113
191213.36,1000,1583.921451
192254.61,1000,1583.921482
189934.0,1000,1583.921498
192404.38,1000,1583.921513
190322.08,1000,1583.921533
192319.97,1000,1583.921547
191537.2,1000,1586.310964
192967.17,1000,1586.31103
192437.08,1000,1586.311043
190445.11,1000,1586.311054
191662.25,1000,1586.311063
191594.86,1000,1586.311071
192465.66,1000,1586.311079
190611.34,1000,1591.756209
189743.73,1000,1591.756474
188681.33,1000,1591.756491
192397.98,1000,1591.756501
191851.88,1000,1591.756509
192326.17,1000,1591.756516
193516.23,1000,1591.756523
192235.97,1000,1594.62016
190630.92,1000,1594.6203
190056.52,1000,1594.620313
192968.03,1000,1594.620323
191657.23,1000,1594.620331
193389.38,1000,1594.620339
192889.69,1000,1594.620346
191346.61,1000,1600.09027
192636.86,1000,1600.090498
189266.14,1000,1600.090522
192399.17,1000,1600.090533
194394.7,1000,1600.090542
192014.78,1000,1600.09055
193804.28,1000,1600.090558
192061.42,1000,1602.842598
191636.3,1000,1602.842684
193174.75,1000,1602.842697
192571.02,1000,1602.842706
191546.33,1000,1602.842714
193035.75,1000,1602.842722
191446.53,1000,1602.842729
192318.73,1000,1608.508907
193788.42,1000,1608.508963
192451.12,1000,1608.508974
194956.92,1000,1608.508983
193753.44,1000,1608.508991
192180.9,1000,1608.508998
192833.14,1000,1608.509005
194218.14,1000,1611.30719
191260.14,1000,1611.308001
194972.52,1000,1611.308023
192307.67,1000,1611.308034
192343.69,1000,1611.308043
193393.47,1000,1611.308052
191733.48,1000,1611.308059
192814.5,1000,1616.787037
194001.98,1000,1616.787188
181239.48,1000,1616.787202
192856.75,1000,1616.787213
191225.33,1000,1616.787222
193095.88,1000,1616.78723
191437.97,1000,1616.787237
192927.66,1000,1619.40495
191799.62,1000,1619.405745
194520.1,1000,1619.405762
193447.61,1000,1619.405772
193575.97,1000,1619.405781
189319.73,1000,1619.405789
191336.28,1000,1619.405797
193094.72,1000,1624.902507
194402.66,1000,1624.902819
190530.89,1000,1624.902851
193583.67,1000,1624.902862
193069.81,1000,1624.902871
193191.23,1000,1624.902879
192703.39,1000,1624.902886
194526.38,1000,1627.61008
196002.33,1000,1627.610206
193629.02,1000,1627.610227
193619.05,1000,1627.610238
192612.27,1000,1627.610247
191540.56,1000,1627.610255
192452.4,1000,1627.610263
195516.83,1000,1633.080236
192590.02,1000,1633.081076
193816.6,1000,1633.081097
195780.34,1000,1633.081108
193827.69,1000,1633.081117
193667.42,1000,1633.081124
192831.22,1000,1633.081131
193863.47,1000,1636.16351
193872.88,1000,1636.163596
193051.3,1000,1636.16361
192914.36,1000,1636.163665
194918.14,1000,1636.163688
190964.52,1000,1636.1637
193397.1,1000,1636.16371
194682.12,1000,1641.663252
193553.81,1000,1641.663551
194126.0,1000,1641.663572
195389.8,1000,1641.663583
196479.84,1000,1641.663592
194406.08,1000,1641.663599
194216.19,1000,1641.663606
192499.98,1000,1644.30876
194089.3,1000,1644.308852
195062.62,1000,1644.308867
195435.05,1000,1644.308876
194326.12,1000,1644.308885
195176.64,1000,1644.308894
197351.23,1000,1644.308901
191985.7,1000,1649.995574
195166.17,1000,1649.995924
194351.06,1000,1649.995941
114666.48,1000,1649.995952
194428.55,1000,1649.995962
193405.08,1000,1649.99597
194544.5,1000,1649.995979
193929.84,1000,1652.690654
193386.92,1000,1652.690754
195499.56,1000,1652.690768
195054.61,1000,1652.690778
195105.27,1000,1652.690787
192196.86,1000,1652.690795
195654.98,1000,1652.690803
194990.36,1000,1658.225307
195950.05,1000,1658.226168
191830.69,1000,1658.226182
195501.77,1000,1658.226192
194348.77,1000,1658.226201
193195.0,1000,1658.226208
195233.7,1000,1658.226216
195648.9,1000,1661.013927
194695.61,1000,1661.013995
191091.23,1000,1661.014009
194538.78,1000,1661.014019
196535.27,1000,1661.014028
194868.89,1000,1661.014036
195396.67,1000,1661.014044
195294.27,1000,1666.335772
194840.83,1000,1666.336036
192881.95,1000,1666.336052
196279.05,1000,1666.336061
195644.11,1000,1666.336068
196701.27,1000,1666.336076
195212.62,1000,1666.336083
196601.3,1000,1669.082114
194941.55,1000,1669.082176
194887.3,1000,1669.082189
131854.55,1000,1669.082199
195979.58,1000,1669.082208
194804.2,1000,1669.082216
191978.03,1000,1669.082224
196202.64,1000,1674.424781
194604.88,1000,1674.425156
196139.72,1000,1674.425179
196614.92,1000,1674.42519
195179.38,1000,1674.425203
194642.66,1000,1674.425212
194729.4,1000,1674.42522
196283.64,1000,1677.260341
194910.47,1000,1677.260437
196995.17,1000,1677.260452
196159.94,1000,1677.260462
194985.72,1000,1677.260472
196346.9,1000,1677.260481
195959.89,1000,1677.26049
194262.77,1000,1682.832083
195953.48,1000,1682.832865
193469.98,1000,1682.832887
194300.36,1000,1682.832897
196658.2,1000,1682.832906
195537.22,1000,1682.832914
193656.31,1000,1682.83292
196213.6,1000,1685.718975
195729.94,1000,1685.719051
196495.1,1000,1685.719066
194044.08,1000,1685.719077
195826.08,1000,1685.719086
197276.92,1000,1685.719095
195362.75,1000,1685.719103
197069.17,1000,1688.256207
197335.03,1000,1688.256496
194105.2,1000,1688.256524
194106.3,1000,1688.256539
197584.9,1000,1688.256553
196478.4,1000,1688.256565
195108.56,1000,1688.256575
195749.9,1000,1693.755012
197009.5,1000,1693.755163
196523.08,1000,1693.755195
196689.81,1000,1693.755211
196697.6,1000,1693.755226
196896.5,1000,1693.755236
195102.83,1000,1693.755247
194853.19,1000,1696.088565
194810.94,1000,1696.088638
72869.664,1000,1696.088652
196676.5,1000,1696.088662
169999.08,1000,1696.088671
194496.81,1000,1696.08868
196838.08,1000,1696.088688
196415.56,1000,1701.998521
193363.17,1000,1701.998854
197443.28,1000,1701.99888
195782.88,1000,1701.998893
197730.95,1000,1701.998903
197691.08,1000,1701.998912
196700.44,1000,1701.998921
197963.98,1000,1704.449623
196959.1,1000,1704.449683
197749.6,1000,1704.449696
196755.7,1000,1704.449706
195588.12,1000,1704.449715
195432.34,1000,1704.449723
196963.44,1000,1704.449731
196046.38,1000,1710.433415
196844.77,1000,1710.433718
199291.27,1000,1710.433743
197034.28,1000,1710.433757
196519.45,1000,1710.433773
196516.72,1000,1710.433783
190758.78,1000,1710.433792
196065.4,1000,1712.937706
196158.12,1000,1712.937792
194430.05,1000,1712.937806
197488.12,1000,1712.937816
194382.06,1000,1712.937825
196308.1,1000,1712.937833
196769.03,1000,1712.93784
198718.48,1000,1718.181473
194962.48,1000,1718.181807
196699.66,1000,1718.181833
198783.06,1000,1718.181846
197600.48,1000,1718.181856
197462.77,1000,1718.181865
198744.81,1000,1718.181874
196588.88,1000,1720.914894
197999.39,1000,1720.914963
198573.5,1000,1720.914978
192804.9,1000,1720.914988
196432.77,1000,1720.914998
196905.89,1000,1720.915007
198081.77,1000,1720.91502
195172.27,1000,1726.355197
198338.98,1000,1726.355488
198568.36,1000,1726.355512
195895.81,1000,1726.355525
195322.11,1000,1726.355535
195754.39,1000,1726.355544
197489.89,1000,1726.355553
199738.02,1000,1729.004336
198468.11,1000,1729.004401
196874.64,1000,1729.004415
197594.81,1000,1729.004426
196679.97,1000,1729.004435
195392.9,1000,1729.004443
198649.7,1000,1729.00445
194664.4,1000,1734.791915
189434.08,1000,1734.792247
198391.67,1000,1734.792277
197365.53,1000,1734.792292
197199.31,1000,1734.792303
197791.73,1000,1734.792314
192020.9,1000,1734.792323
197824.52,1000,1737.308539
197258.44,1000,1737.308605
198517.39,1000,1737.308619
197991.8,1000,1737.308628
198767.31,1000,1737.308639
196251.0,1000,1737.308647
196816.55,1000,1737.308655
195523.42,1000,1743.30985
199710.27,1000,1743.310695
198074.0,1000,1743.310713
198998.73,1000,1743.310724
199245.4,1000,1743.310732
198577.83,1000,1743.310741
197087.11,1000,1743.310749
198624.14,1000,1746.049763
196226.42,1000,1746.049827
196555.45,1000,1746.04984
197965.42,1000,1746.04985
199290.7,1000,1746.049859
196544.69,1000,1746.049867
197649.66,1000,1746.049875
198601.86,1000,1751.664728
200787.03,1000,1751.665566
195679.62,1000,1751.665587
200383.66,1000,1751.6656
198746.36,1000,1751.665611
199371.5,1000,1751.665622
197582.06,1000,1751.665632
197176.25,1000,1754.294331
197039.25,1000,1754.294425
195988.03,1000,1754.294438
197682.53,1000,1754.294447
198842.11,1000,1754.294455
199493.08,1000,1754.294462
198161.39,1000,1754.29447
199296.48,1000,1759.735699
200094.81,1000,1759.735964
199104.81,1000,1759.735986
198540.66,1000,1759.735997
177648.08,1000,1759.736006
199068.17,1000,1759.736014
196364.38,1000,1759.736022
199045.64,1000,1762.580666
200444.05,1000,1762.580765
198307.45,1000,1762.580781
199682.17,1000,1762.580793
201238.39,1000,1762.580803
199995.16,1000,1762.580813
199672.73,1000,1762.580822
198264.03,1000,1767.988924
199088.64,1000,1767.988983
200808.7,1000,1767.989003
199322.19,1000,1767.989018
196173.64,1000,1767.989029
184270.9,1000,1767.989037
199206.52,1000,1767.989045
201427.73,1000,1770.714168
197491.28,1000,1770.715049
201009.02,1000,1770.715073
197254.1,1000,1770.715085
198783.47,1000,1770.715095
201569.27,1000,1770.715103
199258.86,1000,1770.715112
195711.69,1000,1776.353463
201012.95,1000,1776.353607
198964.8,1000,1776.353621
198355.05,1000,1776.353631
198978.4,1000,1776.353639
196099.11,1000,1776.353647
199138.17,1000,1776.353655
198981.56,1000,1779.179842
198855.9,1000,1779.180215
202033.67,1000,1779.180232
201075.61,1000,1779.180242
199402.88,1000,1779.180251
199409.66,1000,1779.180259
199276.84,1000,1779.180268
198932.53,1000,1784.716173
199444.14,1000,1784.716311
199117.83,1000,1784.716326
200836.53,1000,1784.716337
199341.08,1000,1784.716345
199530.77,1000,1784.716354
164305.61,1000,1784.716362
196757.86,1000,1787.487031
200936.98,1000,1787.487417
197870.8,1000,1787.487441
201250.72,1000,1787.487453
201490.75,1000,1787.487462
196263.17,1000,1787.48747
198342.9,1000,1787.487485
198591.03,1000,1792.938923
200564.2,1000,1792.938987
200514.5,1000,1792.939
198885.3,1000,1792.93901
203022.39,1000,1792.939019
202003.48,1000,1792.939028
199540.19,1000,1792.939036
203575.12,1000,1795.753429
201343.56,1000,1795.753664
199148.03,1000,1795.753689
202243.31,1000,1795.753701
199714.58,1000,1795.753712
200097.53,1000,1795.753721
202449.77,1000,1795.753729
200319.16,1000,1800.950147
197083.83,1000,1800.950217
198174.12,1000,1800.950231
202480.75,1000,1800.950241
201383.55,1000,1800.950249
201455.27,1000,1800.950258
200452.98,1000,1800.950266
196665.75,1000,1803.414075
199560.77,1000,1803.414339
199399.62,1000,1803.414364
198932.44,1000,1803.414376
199757.4,1000,1803.414386
202627.36,1000,1803.414396
199000.4,1000,1803.414404
200331.34,1000,1808.74822
199193.84,1000,1808.748299
201353.44,1000,1808.748317
200328.83,1000,1808.748327
201386.28,1000,1808.748336
200059.27,1000,1808.748345
199678.92,1000,1808.748353
199829.58,1000,1811.390786
202993.2,1000,1811.391611
200428.98,1000,1811.391629
197649.83,1000,1811.39164
199628.17,1000,1811.391649
198953.61,1000,1811.391657
201620.25,1000,1811.391666
198752.28,1000,1816.874179
200207.4,1000,1816.874247
201296.88,1000,1816.874261
202382.38,1000,1816.87427
195856.58,1000,1816.874279
201519.69,1000,1816.874288
201349.4,1000,1816.874296
202692.55,1000,1819.563322
200585.31,1000,1819.56405
200622.27,1000,1819.564075
200857.58,1000,1819.564088
197935.27,1000,1819.564099
201435.64,1000,1819.564108
203162.44,1000,1819.564117
201219.73,1000,1824.943249
202090.22,1000,1824.943323
198408.16,1000,1824.943336
196333.53,1000,1824.943346
202707.72,1000,1824.943354
200297.64,1000,1824.943362
200490.78,1000,1824.94337
200464.88,1000,1827.871615
204053.28,1000,1827.871982
200756.75,1000,1827.872006
203160.83,1000,1827.872018
198276.9,1000,1827.872027
97432.25,1000,1827.872036
199710.22,1000,1827.872044
199278.97,1000,1833.305165
202033.23,1000,1833.305973
116766.445,1000,1833.305997
201933.66,1000,1833.306009
202952.1,1000,1833.306018
200911.86,1000,1833.306027
202577.9,1000,1833.306035
203076.1,1000,1836.29722
202512.02,1000,1836.297384
202031.31,1000,1836.297399
203178.19,1000,1836.29741
201606.1,1000,1836.297419
200774.33,1000,1836.297428
198316.33,1000,1836.297436
204639.75,1000,1841.894489
201324.88,1000,1841.894552
201461.81,1000,1841.894564
198567.84,1000,1841.894573
200873.52,1000,1841.894582
200735.02,1000,1841.894589
201582.17,1000,1841.894596
203048.97,1000,1844.735268
202457.0,1000,1844.735333
203526.27,1000,1844.735347
202720.08,1000,1844.735357
202111.84,1000,1844.735366
198645.34,1000,1844.735374
200643.84,1000,1844.735382
202706.92,1000,1850.401562
202727.52,1000,1850.401897
202130.8,1000,1850.40192
202450.53,1000,1850.401933
200118.4,1000,1850.401942
201982.7,1000,1850.401951
199907.73,1000,1850.401959
198738.2,1000,1853.028878
202131.77,1000,1853.028945
201757.42,1000,1853.02896
202499.0,1000,1853.028971
204695.81,1000,1853.028981
202637.67,1000,1853.028989
203396.05,1000,1853.028997
200797.31,1000,1858.480737
202653.1,1000,1858.481574
204115.2,1000,1858.481597
200990.06,1000,1858.481609
202477.2,1000,1858.481619
203699.92,1000,1858.481628
202069.19,1000,1858.481635
203063.08,1000,1860.981849
203519.6,1000,1860.981931
204238.19,1000,1860.981946
203207.61,1000,1860.981957
201521.53,1000,1860.981966
203166.88,1000,1860.981975
204019.34,1000,1860.981983
204058.02,1000,1863.207217
202239.28,1000,1863.207299
204066.05,1000,1863.207313
200833.86,1000,1863.207323
204150.94,1000,1863.207333
206016.45,1000,1863.207342
203412.22,1000,1863.207351
203514.03,1000,1868.997638
200798.62,1000,1868.997834
201468.16,1000,1868.997852
204292.7,1000,1868.997864
203641.88,1000,1868.997892
203661.14,1000,1868.997901
205349.44,1000,1868.997911
200584.69,1000,1871.426284
203568.66,1000,1871.426355
199769.12,1000,1871.426371
182010.4,1000,1871.426382
204845.52,1000,1871.426392
202417.02,1000,1871.426401
122400.49,1000,1871.426409
201758.8,1000,1876.923427
200686.27,1000,1876.92438
204854.38,1000,1876.924406
202986.7,1000,1876.924419
203660.9,1000,1876.924431
204507.16,1000,1876.92444
204743.45,1000,1876.924449
201183.39,1000,1879.406507
198676.28,1000,1879.406603
201399.52,1000,1879.406619
204556.6,1000,1879.406632
200926.81,1000,1879.406644
206048.78,1000,1879.406658
205674.16,1000,1879.406669
202051.92,1000,1885.072921
203118.1,1000,1885.073322
204980.77,1000,1885.073352
203866.52,1000,1885.073366
206735.61,1000,1885.073377
202488.39,1000,1885.073386
206394.4,1000,1885.073395
204064.16,1000,1887.558323
204433.53,1000,1887.558383
195910.36,1000,1887.558397
203518.0,1000,1887.558406
204994.5,1000,1887.558416
203018.89,1000,1887.558424
207542.88,1000,1887.558432
203094.84,1000,1893.496836
204253.38,1000,1893.497922
205788.03,1000,1893.497948
200793.75,1000,1893.497961
203194.8,1000,1893.497973
204161.27,1000,1893.497983
205727.11,1000,1893.497992
203897.66,1000,1895.947509
201773.89,1000,1895.947578
205605.7,1000,1895.947592
204933.36,1000,1895.947601
204384.83,1000,1895.94761
201612.9,1000,1895.947618
203283.39,1000,1895.947625
203118.28,1000,1901.742273
205060.36,1000,1901.743142
191576.1,1000,1901.743158
206766.33,1000,1901.743169
204619.23,1000,1901.743177
204512.47,1000,1901.743185
190401.97,1000,1901.743193
139012.39,1000,1904.15193
202226.28,1000,1904.152002
203513.16,1000,1904.152016
204806.23,1000,1904.152026
206742.92,1000,1904.152035
179495.9,1000,1904.152043
204119.05,1000,1904.152051
201337.8,1000,1909.776804
204923.69,1000,1909.777125
200213.31,1000,1909.777144
204278.28,1000,1909.777156
203844.95,1000,1909.777166
204456.22,1000,1909.777175
204622.72,1000,1909.777184
199785.19,1000,1912.527513
202163.0,1000,1912.527583
205057.25,1000,1912.527597
202612.23,1000,1912.527607
201994.62,1000,1912.527616
200272.47,1000,1912.527624
204092.88,1000,1912.527632
205980.23,1000,1918.273621
203448.88,1000,1918.274434
203700.67,1000,1918.274453
205107.42,1000,1918.274465
204124.08,1000,1918.274475
205022.73,1000,1918.274484
205979.55,1000,1918.274496
203591.42,1000,1921.026595
204708.75,1000,1921.026681
203005.42,1000,1921.026696
202775.73,1000,1921.026707
205728.86,1000,1921.026716
204748.23,1000,1921.026725
203565.27,1000,1921.026733
203606.78,1000,1926.765959
198539.58,1000,1926.766265
205737.08,1000,1926.766294
205766.61,1000,1926.766308
205118.08,1000,1926.766319
208850.44,1000,1926.76633
206925.48,1000,1926.76634
204328.39,1000,1929.048064
203860.17,1000,1929.048127
208034.06,1000,1929.04814
206681.52,1000,1929.048151
172396.67,1000,1929.04816
196684.97,1000,1929.048168
202273.5,1000,1929.048176
207303.98,1000,1934.898503
202787.08,1000,1934.899669
100596.61,1000,1934.8997
200802.56,1000,1934.899714
202432.3,1000,1934.899726
205580.72,1000,1934.899736
208490.23,1000,1934.899746
206322.45,1000,1937.592987
203604.77,1000,1937.59305
205632.88,1000,1937.593063
210395.6,1000,1937.593073
204949.83,1000,1937.593082
166496.31,1000,1937.59309
204221.66,1000,1937.593099
203906.66,1000,1943.56711
206195.81,1000,1943.568133
203704.67,1000,1943.568162
206861.3,1000,1943.568177
207414.73,1000,1943.56819
71369.03,1000,1943.568213
208799.5,1000,1943.568224
158060.48,1000,1946.050177
202137.22,1000,1946.050251
119254.28,1000,1946.050264
208736.06,1000,1946.050274
205106.03,1000,1946.050283
207682.27,1000,1946.050291
207445.36,1000,1946.050299
202026.27,1000,1951.762795
205631.36,1000,1951.763587
204521.03,1000,1951.763604
207491.0,1000,1951.763615
207285.66,1000,1951.763626
206296.95,1000,1951.763635
207824.1,1000,1951.763645
208015.62,1000,1954.904174
205853.3,1000,1954.904324
207152.0,1000,1954.904338
206728.98,1000,1954.904348
116512.64,1000,1954.904357
206265.39,1000,1954.904366
205604.55,1000,1954.904374
208811.7,1000,1960.485597
209700.61,1000,1960.486438
208604.31,1000,1960.486461
204569.53,1000,1960.486474
208343.64,1000,1960.486484
206303.2,1000,1960.486492
207018.05,1000,1960.4865
188448.73,1000,1963.440152
207095.62,1000,1963.440207
203532.77,1000,1963.440221
205827.48,1000,1963.440232
205866.19,1000,1963.440249
207591.6,1000,1963.440258
207045.48,1000,1963.440266
207889.67,1000,1969.02184
204545.33,1000,1969.021918
